,carat,cut,color,clarity,depth,table,x,y,z,n_cut,n_color,n_clarity,price_predicted
4043,0.9,Very Good,H,VS2,62.1,57.0,6.16,6.23,3.85,2,2,3,4227.56
4044,0.36,Ideal,E,SI1,61.6,56.0,4.56,4.59,2.82,4,5,2,647.17
4045,1.05,Premium,G,IF,60.6,60.0,6.57,6.59,3.99,3,3,7,8884.61
4046,0.34,Ideal,G,VS2,61.0,57.0,4.48,4.5,2.74,4,3,3,601.79
4047,1.18,Premium,E,SI2,62.5,60.0,6.74,6.7,4.2,3,5,1,4795.73
4048,1.03,Premium,D,SI2,61.8,60.0,6.45,6.42,3.98,3,6,1,4524.0
4049,0.32,Ideal,G,VS2,62.4,55.0,4.36,4.39,2.73,4,3,3,594.35
4050,1.08,Ideal,E,VVS2,61.0,56.0,6.64,6.67,4.06,4,5,5,10413.81
4051,0.73,Ideal,J,SI1,61.8,56.0,5.78,5.81,3.58,4,0,2,1914.09
4052,1.1,Ideal,F,SI2,60.4,55.0,6.77,6.73,4.08,4,4,1,4647.01
4053,1.72,Premium,I,VVS2,62.7,58.0,7.6,7.54,4.75,3,1,5,12048.59
4054,1.0,Premium,F,SI1,61.6,61.0,6.37,6.3,3.9,3,4,2,5064.82
4055,0.92,Ideal,H,SI1,61.6,56.0,6.21,6.25,3.84,4,2,2,4274.59
4056,0.75,Ideal,E,SI1,61.4,56.0,5.83,5.89,3.6,4,5,2,3088.0
4057,0.72,Premium,F,VS1,58.8,60.0,5.91,5.89,3.47,3,4,4,2959.47
4058,1.2,Premium,G,SI2,59.9,59.0,6.92,6.98,4.16,3,3,1,5334.453333333333
4059,0.61,Ideal,F,VVS2,61.8,55.0,5.43,5.47,3.37,4,4,5,2831.82
4060,0.31,Ideal,E,VS2,61.4,54.0,4.41,4.38,2.7,4,5,3,876.66
4061,0.52,Very Good,F,VVS2,58.9,60.0,5.23,5.3,3.1,2,4,5,2184.62
4062,0.23,Very Good,D,VVS1,59.7,58.0,3.97,4.04,2.39,2,6,6,511.25
4063,0.3,Very Good,G,VS1,60.2,62.0,4.3,4.31,2.59,2,3,4,652.66
4064,0.84,Very Good,D,SI1,59.2,59.0,6.18,6.21,3.67,2,6,2,3557.11
4065,0.77,Ideal,E,SI2,62.1,56.0,5.84,5.86,3.63,4,5,1,2754.06
4066,2.14,Premium,F,SI2,58.2,61.0,8.5,8.45,4.93,3,4,1,16925.79
4067,1.01,Very Good,H,VVS1,60.6,56.0,6.5,6.53,3.95,2,2,6,6419.34
4068,0.35,Premium,E,SI1,59.7,60.0,4.58,4.53,2.72,3,5,2,768.33
4069,1.5,Premium,I,VVS2,60.2,58.0,7.5,7.34,4.47,3,1,5,10463.78
4070,0.52,Ideal,F,IF,60.3,60.0,5.24,5.27,3.17,4,4,7,2483.0
4071,1.19,Ideal,H,VS1,62.5,54.0,6.78,6.82,4.25,4,2,4,7292.86
4072,0.3,Premium,J,VS1,62.6,58.0,4.27,4.32,2.69,3,0,4,397.36
4073,0.53,Premium,E,SI1,61.8,60.0,5.21,5.18,3.21,3,5,2,1518.14
4074,0.91,Ideal,D,VVS2,62.0,54.0,6.2,6.25,3.86,4,6,5,7303.51
4075,0.59,Very Good,E,VS2,60.8,57.0,5.37,5.42,3.28,2,5,3,1819.49
4076,2.01,Very Good,H,I1,58.1,63.0,8.3,8.19,4.79,2,2,0,7519.66
4077,0.92,Fair,E,SI1,65.6,57.0,6.1,6.07,3.99,0,5,2,3646.71
4078,0.8,Ideal,G,VS2,62.2,56.0,5.94,5.87,3.67,4,3,3,3167.4
4079,1.42,Premium,F,SI2,59.7,57.0,7.33,7.3,4.37,3,4,1,7574.3
4080,0.46,Very Good,F,SI2,61.5,56.0,4.98,5.01,3.07,2,4,1,841.45
4081,0.38,Ideal,F,VS2,61.2,57.0,4.64,4.67,2.85,4,4,3,786.48
4082,0.93,Premium,H,VS2,60.3,61.0,6.39,6.25,3.81,3,2,3,4310.34
4083,1.2,Very Good,I,VS2,61.7,59.0,6.83,6.88,4.23,2,1,3,5746.32
4084,0.82,Very Good,G,SI1,63.4,55.0,6.0,5.93,3.78,2,3,2,2846.87
4085,0.54,Premium,E,SI1,62.2,58.0,5.26,5.23,3.26,3,5,2,1600.08
4086,1.02,Very Good,I,VS2,59.3,59.0,6.57,6.62,3.91,2,1,3,4667.55
4087,0.4,Ideal,F,VS2,60.6,55.0,4.82,4.78,2.91,4,4,3,1044.71
4088,0.31,Very Good,I,VS2,60.7,61.0,4.32,4.34,2.63,2,1,3,453.16
4089,0.72,Ideal,G,VS1,61.2,57.0,5.76,5.79,3.53,4,3,4,3345.15
4090,1.71,Very Good,H,VS1,62.0,56.0,7.64,7.68,4.75,2,2,4,14026.73
4091,1.61,Very Good,E,SI1,62.3,57.0,7.43,7.47,4.64,2,5,2,11478.19
4092,0.52,Ideal,G,SI2,61.6,55.0,5.16,5.19,3.19,4,3,1,1132.52
4093,0.5,Ideal,F,VVS2,62.1,58.0,5.07,5.11,3.16,4,4,5,2053.84
4094,0.72,Premium,H,SI1,62.5,57.0,5.73,5.67,3.56,3,2,2,2262.02
4095,0.46,Very Good,E,SI1,59.3,63.0,5.09,5.02,3.0,2,5,2,1060.685
4096,1.2,Ideal,H,VS1,61.9,57.0,6.77,6.73,4.18,4,2,4,6377.16
4097,0.3,Very Good,D,SI1,63.4,54.0,4.31,4.27,2.72,2,6,2,711.26
4098,0.41,Good,F,SI1,63.9,56.0,4.68,4.74,3.01,1,4,2,720.61
4099,1.51,Premium,H,SI1,58.0,59.0,7.57,7.54,4.38,3,2,2,9492.13
4100,0.53,Ideal,D,SI1,61.6,56.0,5.2,5.23,3.21,4,6,2,1669.66
4101,0.54,Ideal,D,SI1,61.5,56.0,5.23,5.25,3.22,4,6,2,1685.94
4102,0.9,Very Good,G,VS2,62.4,61.0,6.13,6.17,3.84,2,3,3,4386.62
4103,1.05,Ideal,E,VVS2,62.4,56.0,6.49,6.52,4.06,4,5,5,9708.76
4104,1.02,Ideal,F,SI2,61.4,56.0,6.5,6.47,3.98,4,4,1,4593.19
4105,1.15,Premium,G,SI2,62.7,58.0,6.71,6.69,4.2,3,3,1,4741.85
4106,0.86,Fair,G,VS1,64.6,58.8,5.95,6.04,3.87,0,3,4,3770.29
4107,0.54,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,4,3,4,1790.31
4108,1.27,Ideal,J,SI2,61.2,56.0,6.99,6.95,4.27,4,0,1,4640.2
4109,0.7,Very Good,G,VS2,63.3,56.0,5.59,5.66,3.56,2,3,3,2512.77
4110,0.91,Good,H,VVS2,65.5,57.0,6.01,6.11,3.97,1,2,5,4402.51
4111,0.39,Ideal,E,VS1,62.3,57.0,4.67,4.64,2.9,4,5,4,1102.48
4112,0.41,Premium,F,VVS2,62.4,58.0,4.76,4.7,2.95,3,4,5,1165.78
4113,0.38,Premium,E,VS1,60.7,59.0,4.65,4.7,2.84,3,5,4,967.23
4114,1.1,Very Good,D,SI2,61.1,58.0,6.61,6.69,4.06,2,6,1,5049.97
4115,0.5,Good,H,VVS1,63.5,58.0,4.98,5.03,3.18,1,2,6,1695.29
4116,0.24,Very Good,E,VVS2,62.1,59.0,3.95,4.0,2.47,2,5,5,536.1
4117,1.0,Good,D,IF,63.3,59.0,6.33,6.37,4.02,1,6,7,15488.76
4118,1.88,Very Good,I,VS2,62.2,57.0,7.79,7.86,4.87,2,1,3,13720.172380952381
4119,1.53,Premium,J,VVS1,61.6,58.0,7.4,7.37,4.55,3,0,6,9386.65
4120,2.11,Premium,J,SI2,60.7,60.0,8.27,8.2,5.0,3,0,1,12397.84
4121,0.79,Ideal,G,SI1,61.1,57.0,5.98,5.93,3.64,4,3,2,2901.33
4122,1.0,Ideal,G,SI1,62.4,56.0,6.41,6.34,3.98,4,3,2,4749.45
4123,0.31,Ideal,D,SI1,62.7,56.0,4.32,4.36,2.72,4,6,2,567.69
4124,0.4,Very Good,E,VVS1,61.2,61.0,4.7,4.74,2.89,2,5,6,1250.52
4125,1.07,Ideal,G,SI2,61.1,57.0,6.61,6.65,4.05,4,3,1,4742.75
4126,0.3,Premium,H,VS1,62.3,58.0,4.26,4.28,2.66,3,2,4,527.75
4127,1.01,Premium,D,SI2,58.0,60.0,6.58,6.53,3.8,3,6,1,4200.91
4128,0.71,Very Good,H,SI2,61.8,58.0,5.67,5.73,3.52,2,2,1,2081.68
4129,0.51,Premium,G,SI2,60.8,59.0,5.2,5.19,3.16,3,3,1,1124.57
4130,0.3,Good,G,VVS2,63.2,57.0,4.23,4.28,2.69,1,3,5,678.02
4131,0.75,Ideal,E,VS2,62.0,56.0,5.82,5.85,3.62,4,5,3,3298.65
4132,0.62,Very Good,E,VS1,60.1,56.0,5.56,5.58,3.35,2,5,4,2505.52
4133,0.41,Good,E,SI1,63.9,58.0,4.72,4.7,3.01,1,5,2,900.65
4134,0.38,Very Good,H,VS1,61.3,54.0,4.68,4.7,2.88,2,2,4,781.56
4135,1.4,Premium,D,VS1,62.8,58.0,7.17,7.07,4.47,3,6,4,12670.74
4136,0.32,Premium,I,VS2,62.2,59.0,4.35,4.37,2.71,3,1,3,454.07
4137,0.91,Premium,H,VS2,61.8,60.0,6.22,6.18,3.83,3,2,3,4130.1
4138,0.4,Premium,E,VVS1,61.4,59.0,4.68,4.74,2.89,3,5,6,1265.1
4139,1.52,Very Good,D,SI2,59.1,58.0,7.45,7.48,4.41,2,6,1,9644.32
4140,1.03,Premium,E,SI2,62.0,59.0,6.42,6.49,4.0,3,5,1,4605.16
4141,0.57,Very Good,E,SI2,58.8,57.3,5.42,5.46,3.21,2,5,1,1294.12
4142,0.59,Very Good,E,VS2,61.7,60.0,5.36,5.4,3.32,2,5,3,1821.14
4143,1.0,Fair,E,SI1,58.1,63.0,6.6,6.52,3.81,0,5,2,5049.12
4144,1.01,Premium,H,VS2,61.6,59.0,6.45,6.47,3.98,3,2,3,5185.095
4145,1.0,Ideal,F,VVS2,59.7,60.0,6.48,6.52,3.88,4,4,5,8543.24
4146,0.41,Very Good,F,SI2,60.8,58.0,4.78,4.83,2.92,2,4,1,682.34
4147,1.12,Very Good,G,I1,61.2,63.0,6.68,6.59,4.05,2,3,0,2881.83
4148,0.5,Good,D,SI1,63.6,54.0,5.02,5.08,3.21,1,6,2,1394.0
4149,1.0,Premium,E,SI1,61.7,58.0,6.42,6.35,3.94,3,5,2,5234.42
4150,0.81,Very Good,G,VS1,62.6,55.0,5.92,5.97,3.72,2,3,4,3562.34
4151,1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,4,4,1,6511.24
4152,1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,2,3,3,10716.73
4153,0.54,Very Good,H,VS2,63.2,55.0,5.24,5.2,3.3,2,2,3,1403.09
4154,0.39,Good,G,VS2,63.8,59.0,4.66,4.59,2.95,1,3,3,847.7800000000002
4155,0.25,Ideal,G,VVS2,62.1,57.0,4.01,4.07,2.5,4,3,5,536.15
4156,0.31,Ideal,D,SI1,62.4,53.0,4.33,4.35,2.71,4,6,2,555.93
4157,0.32,Ideal,F,VVS2,61.2,57.0,4.43,4.4,2.7,4,4,5,974.78
4158,0.64,Ideal,D,VS1,61.5,56.0,5.54,5.55,3.41,4,6,4,2598.99
4159,1.04,Premium,H,VVS1,60.4,58.0,6.58,6.53,3.96,3,2,6,6621.25
4160,0.37,Ideal,H,VS2,61.7,55.0,4.64,4.67,2.87,4,2,3,642.68
4161,0.7,Premium,G,SI2,60.0,60.0,5.69,5.65,3.51,3,3,1,2068.29
4162,1.7,Very Good,I,SI1,61.9,62.0,7.52,7.58,4.67,2,1,2,10392.84
4163,1.02,Premium,G,VVS2,62.2,60.0,6.39,6.43,3.99,3,3,5,7712.32
4164,0.7,Very Good,I,VS1,63.1,54.0,5.61,5.67,3.56,2,1,4,2163.35
4165,1.53,Very Good,G,VVS2,62.5,57.0,7.33,7.38,4.6,2,3,5,15339.37
4166,0.95,Good,D,SI2,56.5,61.0,6.53,6.5,3.68,1,6,1,2941.86
4167,0.5,Ideal,D,VS2,61.7,56.0,5.12,5.14,3.16,4,6,3,1804.93
4168,0.7,Ideal,E,VS2,62.2,55.0,5.64,5.67,3.52,4,5,3,2921.59
4169,2.52,Premium,I,SI1,58.5,59.0,8.9,8.87,5.2,3,1,2,17236.61
4170,0.36,Premium,G,SI2,59.3,59.0,4.66,4.62,2.75,3,3,1,601.16
4171,0.34,Very Good,F,SI2,63.5,56.0,4.48,4.44,2.83,2,4,1,576.2
4172,0.51,Very Good,E,SI2,58.3,61.9,5.19,5.2,3.04,2,5,1,1168.77
4173,0.56,Ideal,E,VS1,60.8,55.0,5.37,5.32,3.25,4,5,4,2088.88
4174,1.13,Premium,G,VS1,61.6,58.0,6.76,6.68,4.14,3,3,4,7538.99
4175,2.09,Very Good,F,SI2,62.7,61.0,8.07,8.14,5.08,2,4,1,17067.62
4176,1.51,Ideal,H,VS2,61.9,59.0,7.29,7.34,4.53,4,2,3,11147.15
4177,0.34,Ideal,F,VVS1,61.4,57.0,4.5,4.53,2.77,4,4,6,1051.34
4178,1.01,Good,J,SI1,58.8,57.0,6.57,6.63,3.88,1,0,2,3817.653333333333
4179,1.14,Ideal,H,VVS2,61.9,56.0,6.69,6.72,4.15,4,2,5,7146.03
4180,1.01,Good,H,SI1,63.1,60.0,6.37,6.41,4.03,1,2,2,4567.52
4181,0.71,Good,I,VS1,59.1,63.4,5.76,5.81,3.42,1,1,4,2343.9
4182,0.36,Premium,G,IF,62.5,60.0,4.49,4.53,2.82,3,3,7,1025.0
4183,1.2,Premium,H,SI2,62.5,58.0,6.74,6.69,4.2,3,2,1,5076.41
4184,0.52,Ideal,H,VS2,61.7,54.0,5.18,5.22,3.21,4,2,3,1537.43
4185,0.63,Premium,I,VS1,62.0,58.0,5.52,5.45,3.4,3,1,4,1674.46
4186,1.01,Premium,F,SI1,62.2,59.0,6.41,6.36,3.97,3,4,2,5071.15
4187,0.41,Very Good,E,SI2,63.2,58.0,4.72,4.68,2.97,2,5,1,808.98
4188,0.52,Good,I,SI1,63.6,60.0,5.1,5.05,3.23,1,1,2,1016.12
4189,0.31,Ideal,I,SI2,62.0,54.1,4.32,4.35,2.69,4,1,1,367.93
4190,1.5,Premium,H,I1,62.9,60.0,7.31,7.22,4.57,3,2,0,5063.83
4191,1.02,Good,H,SI2,60.3,63.0,6.45,6.49,3.9,1,2,1,4198.67
4192,0.25,Premium,H,VVS1,60.1,62.0,4.11,4.08,2.46,3,2,6,524.96
4193,0.31,Good,H,VVS1,63.7,56.0,4.33,4.3,2.75,1,2,6,877.66
4194,0.26,Ideal,H,VVS2,61.8,55.7,4.08,4.1,2.53,4,2,5,546.29
4195,0.73,Very Good,D,VS2,63.5,58.0,5.68,5.72,3.62,2,6,3,3268.73
4196,1.51,Good,I,VS1,63.6,57.0,7.14,7.21,4.56,1,1,4,8829.89
4197,0.72,Very Good,E,SI2,61.4,58.0,5.76,5.8,3.55,2,5,1,2417.63
4198,0.31,Good,G,VS2,64.4,54.0,4.24,4.29,2.75,1,3,3,520.5
4199,1.01,Ideal,F,VS1,61.7,56.0,6.48,6.45,3.99,4,4,4,7774.9
4200,1.0,Premium,D,VS1,62.7,54.0,6.38,6.35,3.99,3,6,4,7909.51
4201,1.12,Very Good,I,VS2,62.9,55.9,6.59,6.62,4.16,2,1,3,4924.34
4202,1.14,Very Good,F,VVS1,62.2,55.9,6.67,6.69,4.16,2,4,6,10946.02
4203,0.75,Ideal,G,SI2,62.5,55.0,5.82,5.77,3.62,4,3,1,2324.08
4204,0.54,Premium,H,VVS1,62.0,57.0,5.25,5.2,3.24,3,2,6,1879.3
4205,1.55,Premium,H,VS2,61.7,59.0,7.44,7.4,4.58,3,2,3,11037.51
4206,0.32,Ideal,D,SI2,61.1,56.0,4.41,4.39,2.69,4,6,1,601.89
4207,1.01,Premium,G,VVS2,61.9,59.0,6.41,6.45,3.98,3,3,5,7270.96
4208,0.3,Ideal,E,VVS2,62.2,57.0,4.28,4.31,2.67,4,5,5,770.84
4209,0.4,Very Good,D,VS2,63.6,55.0,4.68,4.72,2.99,2,6,3,865.47
4210,1.12,Ideal,H,VS1,60.9,57.0,6.71,6.73,4.09,4,2,4,6735.39
4211,0.41,Ideal,H,VS1,61.8,56.0,4.78,4.73,2.94,4,2,4,1042.13
4212,1.15,Ideal,H,SI1,61.9,55.0,6.74,6.77,4.18,4,2,2,6250.3
4213,1.04,Ideal,E,VVS2,61.0,57.0,6.61,6.57,4.02,4,5,5,9777.18
4214,2.02,Fair,G,I1,65.6,57.0,7.87,7.8,5.15,0,3,0,6535.32
4215,1.11,Ideal,F,VVS1,59.7,58.0,6.7,6.74,4.01,4,4,6,11368.655
4216,0.62,Premium,G,VVS2,59.2,59.0,5.58,5.56,3.3,3,3,5,2584.92
4217,0.31,Ideal,I,VS1,61.9,54.0,4.34,4.38,2.7,4,1,4,492.63
4218,0.9,Good,G,SI2,63.8,56.0,6.16,6.13,3.92,1,3,1,3313.13
4219,0.44,Premium,E,VVS2,60.0,59.0,4.95,4.99,2.98,3,5,5,1375.78
4220,0.91,Very Good,I,SI2,62.8,61.0,6.15,6.18,3.87,2,1,1,3026.91
4221,0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54,3,5,3,2961.79
4222,1.5,Good,H,VS2,63.6,58.0,7.22,7.27,4.61,1,2,3,10435.84
4223,0.5,Premium,G,VVS2,59.6,60.0,5.18,5.15,3.08,3,3,5,1923.93
4224,0.57,Premium,D,VS2,61.7,60.0,5.32,5.28,3.27,3,6,3,1973.4
4225,0.54,Ideal,D,VS2,61.9,55.0,5.24,5.23,3.24,4,6,3,2006.58
4226,1.02,Ideal,H,VS2,60.4,57.0,6.58,6.54,3.96,4,2,3,5430.35
4227,0.31,Good,E,IF,64.2,60.0,4.22,4.28,2.73,1,5,7,1050.33
4228,0.34,Ideal,E,SI2,62.9,56.0,4.48,4.45,2.81,4,5,1,604.42
4229,0.5,Ideal,F,SI2,61.7,55.0,5.13,5.15,3.17,4,4,1,1210.63
4230,0.3,Ideal,G,SI2,62.1,58.0,4.27,4.3,2.66,4,3,1,397.03
4231,0.4,Ideal,F,SI1,61.6,55.0,4.72,4.76,2.92,4,4,2,775.99
4232,0.7,Very Good,G,SI1,63.3,61.0,5.6,5.55,3.53,2,3,2,2215.93
4233,0.31,Good,D,SI1,63.5,56.0,4.29,4.31,2.73,1,6,2,568.04
4234,1.21,Good,G,SI1,63.8,58.0,6.75,6.64,4.27,1,3,2,5391.53
4235,0.82,Very Good,E,VS2,62.8,59.0,5.92,5.93,3.72,2,5,3,3598.25
4236,0.5,Fair,G,VS1,64.9,57.0,4.98,4.94,3.22,0,3,4,1316.24
4237,1.04,Very Good,E,SI1,62.8,59.0,6.46,6.41,4.04,2,5,2,5521.24
4238,1.31,Premium,H,SI2,60.8,58.0,7.13,7.08,4.32,3,2,1,6062.04
4239,2.07,Very Good,H,SI1,62.1,59.0,8.15,8.2,5.08,2,2,2,17647.27
4240,2.01,Very Good,I,VS2,62.4,58.0,8.06,7.99,5.01,2,1,3,16233.18
4241,1.06,Ideal,H,VS2,61.2,55.0,6.57,6.61,4.03,4,2,3,5781.43
4242,0.9,Premium,F,VS2,61.9,55.0,6.25,6.23,3.86,3,4,3,4733.02
4243,1.02,Ideal,G,SI2,62.4,54.0,6.39,6.47,4.02,4,3,1,4733.59
4244,0.71,Premium,E,VS2,61.0,60.0,5.76,5.69,3.49,3,5,3,2761.84
4245,0.5,Ideal,E,SI1,63.0,56.0,5.13,5.06,3.21,4,5,2,1470.4
4246,0.54,Premium,H,VS1,62.6,59.0,5.22,5.19,3.26,3,2,4,1613.31
4247,1.12,Ideal,D,SI1,60.5,56.0,6.75,6.78,4.09,4,6,2,6318.05
4248,0.31,Ideal,I,SI1,61.3,55.0,4.39,4.42,2.7,4,1,2,441.89
4249,2.13,Premium,J,SI2,62.6,58.0,8.21,8.18,5.13,3,0,1,13143.973333333335
4250,1.74,Ideal,E,SI1,62.2,56.0,7.72,7.67,4.79,4,5,2,14803.05
4251,0.62,Fair,F,SI1,55.1,66.0,5.85,5.7,3.18,0,4,2,1525.25
4252,0.8,Premium,E,SI1,62.9,60.0,5.89,5.87,3.7,3,5,2,3256.25
4253,0.5,Very Good,F,VS1,61.9,62.0,5.02,5.06,3.12,2,4,4,1670.26
4254,0.32,Very Good,E,VVS1,60.9,58.0,4.49,4.45,2.72,2,5,6,992.31
4255,1.07,Ideal,E,SI2,62.4,60.0,6.49,6.52,4.06,4,5,1,4949.55
4256,2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,0,2,1,15961.42
4257,0.31,Ideal,D,VS2,61.2,55.0,4.38,4.35,2.67,4,6,3,936.7
4258,0.37,Ideal,J,IF,61.9,54.0,4.63,4.68,2.88,4,0,7,760.47
4259,1.3,Premium,F,VS1,61.0,59.0,7.05,7.08,4.31,3,4,4,10704.47
4260,1.02,Premium,E,SI1,62.8,58.0,6.45,6.39,4.03,3,5,2,5707.73
4261,0.36,Ideal,G,SI1,61.1,55.0,4.58,4.62,2.81,4,3,2,626.91
4262,1.14,Premium,D,SI2,59.2,61.0,6.84,6.82,4.04,3,6,1,4605.34
4263,0.7,Very Good,E,SI2,63.2,61.0,5.62,5.59,3.54,2,5,1,2273.13
4264,0.3,Premium,E,VS2,61.8,58.0,4.28,4.26,2.64,3,5,3,837.52
4265,0.71,Ideal,D,SI2,61.0,56.0,5.77,5.8,3.53,4,6,1,2531.76
4266,0.4,Premium,F,VVS1,61.1,59.0,4.75,4.78,2.91,3,4,6,1254.95
4267,1.18,Premium,I,SI2,60.8,58.0,6.84,6.78,4.14,3,1,1,4622.55
4268,0.34,Ideal,E,VVS1,62.2,56.0,4.46,4.44,2.77,4,5,6,1066.5
4269,1.5,Premium,G,SI1,62.3,58.0,7.33,7.27,4.55,3,3,2,10030.68
4270,0.72,Very Good,F,SI2,58.5,60.0,5.86,5.93,3.45,2,4,1,2211.18
4271,1.03,Ideal,E,VVS2,60.6,59.0,6.5,6.53,3.95,4,5,5,9727.91
4272,0.28,Very Good,I,VS2,61.9,57.0,4.16,4.19,2.58,2,1,3,448.52
4273,0.31,Ideal,J,SI1,62.4,53.0,4.38,4.4,2.74,4,0,2,428.38
4274,1.02,Very Good,D,SI2,62.7,59.0,6.36,6.44,4.01,2,6,1,4719.56
4275,0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,1,1,1,1734.96
4276,1.34,Very Good,E,SI2,62.1,63.0,7.06,7.01,4.37,2,5,1,6586.25
4277,2.07,Very Good,J,VS2,61.3,56.0,8.16,8.2,5.02,2,0,3,13589.47
4278,0.74,Fair,G,SI1,64.8,59.0,5.63,5.6,3.64,0,3,2,2039.72
4279,0.58,Ideal,E,SI2,61.4,57.1,5.36,5.38,3.3,4,5,1,1323.55
4280,0.31,Ideal,D,VS1,60.5,57.0,4.39,4.41,2.66,4,6,4,748.84
4281,0.54,Ideal,G,VVS2,62.6,57.0,5.19,5.23,3.26,4,3,5,1948.48
4282,1.01,Premium,F,VS1,62.5,58.0,6.42,6.37,4.0,3,4,4,7327.19
4283,1.29,Ideal,G,VVS2,62.4,57.0,6.97,6.94,4.34,4,3,5,10931.65
4284,1.01,Very Good,H,SI1,61.9,59.0,6.4,6.43,3.97,2,2,2,4789.7
4285,1.14,Ideal,H,SI1,62.3,56.0,6.69,6.77,4.19,4,2,2,5885.45
4286,0.3,Ideal,E,VVS1,62.5,56.0,4.28,4.3,2.68,4,5,6,844.63
4287,1.33,Ideal,H,SI1,62.7,56.0,7.04,6.99,4.4,4,2,2,7153.09
4288,0.35,Premium,H,SI1,60.0,61.0,4.6,4.57,2.75,3,2,2,599.44
4289,0.77,Very Good,J,VVS1,62.8,58.0,5.78,5.84,3.65,2,0,6,2220.93
4290,0.41,Good,I,SI1,63.8,57.0,4.7,4.67,2.99,1,1,2,751.66
4291,1.02,Good,D,SI1,63.3,58.0,6.35,6.39,4.03,1,6,2,5529.27
4292,0.78,Very Good,J,VS2,63.0,58.0,5.84,5.87,3.69,2,0,3,2327.85
4293,0.38,Ideal,E,VVS2,62.4,56.0,4.63,4.69,2.91,4,5,5,1051.93
4294,1.06,Very Good,F,SI1,61.2,57.0,6.58,6.68,4.06,2,4,2,5470.71
4295,1.02,Ideal,H,VVS2,62.1,56.0,6.5,6.45,4.02,4,2,5,6453.92
4296,0.71,Ideal,D,SI1,62.4,57.0,5.69,5.72,3.56,4,6,2,2855.49
4297,1.51,Ideal,I,SI1,62.2,56.0,7.36,7.27,4.55,4,1,2,8818.44
4298,0.41,Ideal,E,VS1,62.0,55.0,4.77,4.74,2.95,4,5,4,1144.35
4299,0.7,Premium,E,SI2,59.8,61.0,5.76,5.74,3.44,3,5,1,2239.68
4300,0.39,Premium,F,VVS1,59.7,58.0,4.75,4.73,2.83,3,4,6,1261.99
4301,0.71,Ideal,E,SI2,62.7,56.0,5.68,5.71,3.57,4,5,1,2374.53
4302,0.31,Ideal,G,SI1,61.2,56.0,4.37,4.39,2.68,4,3,2,489.77
4303,0.5,Premium,G,SI2,60.7,57.0,5.15,5.07,3.1,3,3,1,1019.1
4304,0.51,Ideal,F,VS1,62.5,55.0,5.08,5.13,3.19,4,4,4,1709.82
4305,0.36,Premium,F,VS2,60.5,60.0,4.61,4.55,2.77,3,4,3,902.82
4306,1.15,Premium,G,VS1,63.0,60.0,6.68,6.6,4.18,3,3,4,7559.67
4307,0.71,Ideal,J,VS1,62.3,55.0,5.7,5.73,3.56,4,0,4,1921.77
4308,0.4,Premium,E,IF,61.3,58.0,4.77,4.73,2.91,3,5,7,1444.03
4309,0.51,Ideal,E,SI1,61.7,56.0,5.13,5.17,3.18,4,5,2,1404.45
4310,0.71,Good,G,VS2,64.0,55.0,5.65,5.67,3.62,1,3,3,2488.54
4311,1.09,Premium,F,SI1,62.7,58.0,6.56,6.51,4.1,3,4,2,5284.18
4312,2.14,Ideal,H,SI2,61.9,57.0,8.34,8.28,5.14,4,2,1,15159.04
4313,1.29,Ideal,F,VS1,60.7,57.0,7.08,7.05,4.29,4,4,4,10689.9
4314,1.03,Ideal,F,SI1,61.3,57.0,6.58,6.51,4.01,4,4,2,5268.62
4315,0.36,Ideal,E,VS1,61.6,57.0,4.54,4.58,2.81,4,5,4,796.08
4316,0.31,Ideal,I,IF,61.3,57.0,4.4,4.34,2.68,4,1,7,770.78
4317,0.41,Premium,I,VVS1,61.9,57.0,4.82,4.78,2.97,3,1,6,1015.47
4318,0.31,Ideal,D,SI1,62.4,56.0,4.33,4.35,2.71,4,6,2,566.68
4319,1.56,Good,J,VS2,62.3,64.0,7.41,7.36,4.6,1,0,3,7547.92
4320,0.3,Ideal,D,VS2,61.0,55.0,4.38,4.34,2.66,4,6,3,904.66
4321,1.51,Premium,H,SI1,61.2,60.0,7.46,7.37,4.54,3,2,2,9960.27
4322,0.74,Premium,F,SI2,59.6,58.0,5.91,5.87,3.51,3,4,1,2271.34
4323,0.4,Good,G,VS2,62.8,54.4,4.67,4.7,2.94,1,3,3,821.99
4324,0.82,Premium,G,SI2,60.7,61.0,6.01,5.98,3.64,3,3,1,2428.69
4325,1.2,Ideal,H,SI2,61.0,57.0,6.9,6.84,4.19,4,2,1,5268.78
4326,0.9,Good,F,VS2,63.3,57.0,6.04,6.09,3.84,1,4,3,4552.35
4327,0.33,Premium,E,VS2,61.1,59.0,4.49,4.45,2.73,3,5,3,915.62
4328,0.31,Ideal,F,VS2,61.9,54.0,4.38,4.35,2.7,4,4,3,786.14
4329,0.91,Very Good,F,VS2,62.1,58.0,6.19,6.24,3.86,2,4,3,4854.03
