,carat,cut,color,clarity,depth,table,x,y,z,n_cut,n_color,n_clarity,price_predicted
4308,0.4,Premium,E,IF,61.3,58.0,4.77,4.73,2.91,3,5,7,1475.6231005116479
4309,0.51,Ideal,E,SI1,61.7,56.0,5.13,5.17,3.18,4,5,2,1412.1628499506423
4310,0.71,Good,G,VS2,64.0,55.0,5.65,5.67,3.62,1,3,3,2937.786944121497
4311,1.09,Premium,F,SI1,62.7,58.0,6.56,6.51,4.1,3,4,2,5334.13446562683
4312,2.14,Ideal,H,SI2,61.9,57.0,8.34,8.28,5.14,4,2,1,14430.492409623233
4313,1.29,Ideal,F,VS1,60.7,57.0,7.08,7.05,4.29,4,4,4,9827.033935717716
4314,1.03,Ideal,F,SI1,61.3,57.0,6.58,6.51,4.01,4,4,2,4840.4030542498695
4315,0.36,Ideal,E,VS1,61.6,57.0,4.54,4.58,2.81,4,5,4,1082.3283697550905
4316,0.31,Ideal,I,IF,61.3,57.0,4.4,4.34,2.68,4,1,7,694.9834701740838
4317,0.41,Premium,I,VVS1,61.9,57.0,4.82,4.78,2.97,3,1,6,805.2086999289168
4318,0.31,Ideal,D,SI1,62.4,56.0,4.33,4.35,2.71,4,6,2,790.7338709908372
4319,1.56,Good,J,VS2,62.3,64.0,7.41,7.36,4.6,1,0,3,8002.453034878328
4320,0.3,Ideal,D,VS2,61.0,55.0,4.38,4.34,2.66,4,6,3,624.4844091958475
4321,1.51,Premium,H,SI1,61.2,60.0,7.46,7.37,4.54,3,2,2,8288.485718211954
4322,0.74,Premium,F,SI2,59.6,58.0,5.91,5.87,3.51,3,4,1,2607.7283948011245
4323,0.4,Good,G,VS2,62.8,54.4,4.67,4.7,2.94,1,3,3,617.3253604463789
4324,0.82,Premium,G,SI2,60.7,61.0,6.01,5.98,3.64,3,3,1,3143.2664786138375
4325,1.2,Ideal,H,SI2,61.0,57.0,6.9,6.84,4.19,4,2,1,5922.259297653294
4326,0.9,Good,F,VS2,63.3,57.0,6.04,6.09,3.84,1,4,3,5148.518244489547
4327,0.33,Premium,E,VS2,61.1,59.0,4.49,4.45,2.73,3,5,3,534.3574172501139
4328,0.31,Ideal,F,VS2,61.9,54.0,4.38,4.35,2.7,4,4,3,510.7030159178976
4329,0.91,Very Good,F,VS2,62.1,58.0,6.19,6.24,3.86,2,4,3,5182.240879664794
4330,1.11,Very Good,G,SI2,63.2,56.0,6.61,6.56,4.16,2,3,1,5363.791718463508
4331,0.31,Premium,H,VVS2,60.6,60.0,4.34,4.38,2.64,3,2,5,725.4834642225542
4332,1.25,Premium,H,SI2,60.5,61.0,6.97,6.91,4.2,3,2,1,6196.791320820639
4333,0.4,Very Good,F,SI2,62.6,53.0,4.7,4.75,2.96,2,4,1,571.7736350367413
4334,1.53,Premium,E,SI2,58.9,59.0,7.63,7.55,4.47,3,5,1,9913.228036464743
4335,1.0,Good,F,SI2,60.2,65.0,6.38,6.41,3.85,1,4,1,4273.529358042353
4336,1.02,Very Good,E,VS2,59.2,58.0,6.52,6.58,3.88,2,5,3,7152.61634512083
4337,0.9,Good,D,SI1,63.6,63.0,6.07,6.03,3.85,1,6,2,3660.828725503902
4338,0.6,Premium,G,VVS1,60.0,58.0,5.53,5.43,3.29,3,3,6,2777.8746417321527
4339,1.0,Fair,J,SI1,64.9,58.0,6.29,6.23,4.06,0,0,2,2739.415610563232
4340,0.59,Very Good,E,SI1,62.9,58.0,5.31,5.34,3.35,2,5,2,1671.9737631365902
4341,0.32,Ideal,D,VVS1,61.8,56.0,4.39,4.41,2.72,4,6,6,828.3681989605775
4342,1.11,Premium,E,SI2,62.5,58.0,6.61,6.63,4.14,3,5,1,5806.86627359763
4343,0.72,Very Good,G,SI2,59.7,56.0,5.83,5.89,3.5,2,3,1,2374.5998701275166
4344,1.12,Ideal,G,SI2,62.4,56.0,6.63,6.67,4.15,4,3,1,5736.50043071539
4345,0.56,Ideal,G,VS2,62.0,56.0,5.28,5.3,3.28,4,3,3,2116.7387884418786
4346,0.23,Very Good,E,VVS2,63.8,57.0,3.88,3.9,2.48,2,5,5,-106.0779065356528
4347,1.06,Premium,E,VS2,62.3,58.0,6.52,6.49,4.05,3,5,3,7604.892190035629
4348,0.33,Very Good,F,VS1,59.3,56.0,4.49,4.55,2.68,2,4,4,573.5773759872645
4349,1.01,Fair,F,SI2,58.2,61.0,6.48,6.52,3.78,0,4,1,4518.827470174954
4350,1.01,Very Good,F,VS2,59.1,59.0,6.58,6.65,3.91,2,4,3,6247.5050397799405
4351,1.32,Premium,F,SI2,60.6,60.0,7.05,7.1,4.29,3,4,1,7420.9790446652005
4352,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,4,2,3,15500.45041413316
4353,0.73,Premium,G,I1,62.5,58.0,5.82,5.74,3.61,3,3,0,1711.701254867614
4354,0.71,Premium,E,SI1,59.2,59.0,5.83,5.86,3.46,3,5,2,2469.96214407297
4355,0.7,Very Good,F,SI1,60.3,59.0,5.73,5.82,3.48,2,4,2,2084.6279063757247
4356,1.16,Ideal,D,VS1,61.2,58.0,6.73,6.76,4.13,4,6,4,9311.087650048554
4357,2.01,Very Good,J,SI2,63.3,56.0,7.86,7.96,5.01,2,0,1,11817.941924341389
4358,1.0,Very Good,D,SI1,61.4,63.0,6.35,6.41,3.92,2,6,2,4812.241468378853
4359,1.04,Fair,G,SI2,66.1,60.0,6.32,6.23,4.15,0,3,1,4278.103235228977
4360,2.0,Good,G,SI2,64.3,60.0,7.87,7.83,5.05,1,3,1,14212.946280151453
4361,0.42,Ideal,F,VVS2,61.6,56.0,4.85,4.83,2.98,4,4,5,1270.5702813670832
4362,1.0,Good,H,SI1,64.9,56.0,6.24,6.31,4.07,1,2,2,3806.2808895719863
4363,0.7,Ideal,F,VS1,61.2,58.0,5.7,5.73,3.5,4,4,4,3382.6648386487177
4364,0.3,Ideal,D,VS2,61.0,55.0,4.36,4.33,2.65,4,6,3,722.9205024599178
4365,0.4,Premium,D,VS2,62.5,59.0,4.72,4.66,2.93,3,6,3,768.8985114130774
4366,0.32,Good,D,SI1,63.3,57.0,4.37,4.38,2.77,1,6,2,399.6502630004352
4367,0.71,Very Good,F,SI2,63.2,57.0,5.66,5.7,3.59,2,4,1,2083.4129181336248
4368,0.3,Premium,D,VS1,60.7,58.0,4.34,4.36,2.64,3,6,4,667.5868644189904
4369,0.77,Ideal,F,SI1,61.7,56.0,5.85,5.91,3.63,4,4,2,2956.5660167772876
4370,1.08,Premium,H,VS2,62.4,58.0,6.56,6.49,4.07,3,2,3,5496.584400563155
4371,0.5,Good,D,SI2,63.4,59.0,5.0,5.03,3.18,1,6,1,1073.0604433393137
4372,0.57,Ideal,E,VS1,61.4,57.0,5.32,5.37,3.28,4,5,4,2253.262204300696
4373,0.73,Good,E,VS2,64.2,54.0,5.68,5.72,3.66,1,5,3,3329.7944450260547
4374,0.3,Ideal,H,IF,62.1,55.0,4.3,4.27,2.66,4,2,7,829.2000784366028
4375,0.71,Ideal,H,SI2,59.4,57.0,5.87,5.81,3.47,4,2,1,2373.6034747402555
4376,0.32,Premium,F,VS2,59.4,58.0,4.48,4.44,2.65,3,4,3,508.58511939583695
4377,0.23,Good,G,VVS2,63.8,56.0,3.94,3.9,2.5,1,3,5,238.36412355391803
4378,0.7,Ideal,E,VS2,61.9,58.0,5.7,5.73,3.54,4,5,3,3334.612639718707
4379,0.7,Good,H,SI1,63.8,58.0,5.66,5.59,3.59,1,2,2,1452.6488755726605
4380,0.54,Ideal,G,VVS2,60.6,56.0,5.26,5.27,3.19,4,3,5,2413.1186664182787
4381,0.3,Premium,I,VS1,61.6,61.0,4.28,4.23,2.62,3,1,4,338.8785008462837
4382,0.71,Very Good,E,VS2,61.6,56.0,5.74,5.81,3.56,2,5,3,3194.5773196539158
4383,1.5,Good,I,SI1,62.9,60.0,7.12,7.16,4.49,1,1,2,8376.191979025973
4384,1.12,Premium,F,VS1,61.8,59.0,6.75,6.65,4.14,3,4,4,7428.898586318461
4385,0.31,Ideal,D,VS2,60.8,56.0,4.39,4.42,2.68,4,6,3,827.210335273041
4386,0.7,Good,I,SI1,63.5,59.0,5.62,5.65,3.58,1,1,2,1559.4749068486344
4387,1.01,Ideal,G,VVS2,60.9,56.0,6.51,6.55,3.98,4,3,5,7761.06071602122
4388,0.32,Very Good,D,SI1,63.1,57.0,4.38,4.37,2.76,2,6,2,487.9744781511172
4389,1.63,Ideal,H,VS2,62.4,55.0,7.53,7.57,4.71,4,2,3,11408.99394998285
4390,0.72,Ideal,E,VS2,61.1,56.0,5.78,5.81,3.54,4,5,3,3627.635587296656
4391,0.39,Ideal,I,VS2,60.8,56.0,4.72,4.75,2.88,4,1,3,860.5932832976396
4392,0.3,Very Good,G,SI1,61.0,58.0,4.3,4.32,2.63,2,3,2,332.85729331527546
4393,1.22,Very Good,J,SI2,62.2,60.0,6.77,6.89,4.25,2,0,1,4966.162591721044
4394,0.57,Ideal,E,VS2,61.6,56.0,5.38,5.33,3.3,4,5,3,1943.2294232304012
4395,2.03,Premium,I,SI1,59.9,58.0,8.23,8.21,4.92,3,1,2,13508.015232269097
4396,0.54,Ideal,G,SI1,61.7,55.0,5.24,5.27,3.24,4,3,2,1422.761253385197
4397,0.72,Ideal,H,VS1,61.6,55.0,5.76,5.8,3.56,4,2,4,2762.0155426068886
4398,0.44,Very Good,E,VVS2,59.6,59.0,4.98,4.99,2.97,2,5,5,1902.8685390752144
4399,0.3,Ideal,G,IF,61.6,56.0,4.34,4.36,2.68,4,3,7,684.0009294381489
4400,2.01,Very Good,I,VS1,62.9,59.0,7.94,8.03,5.02,2,1,4,15688.904287501315
4401,0.3,Ideal,E,VS2,62.3,56.0,4.28,4.32,2.68,4,5,3,821.1021411473375
4402,0.31,Ideal,G,VVS1,61.2,56.0,4.34,4.38,2.67,4,3,6,972.2566589642884
4403,0.5,Premium,F,SI1,62.5,59.0,5.03,4.99,3.13,3,4,2,1060.5784741023563
4404,0.36,Ideal,D,SI1,60.3,56.0,4.61,4.65,2.79,4,6,2,876.1861983097824
4405,0.5,Ideal,H,VS1,62.6,53.0,5.09,5.14,3.2,4,2,4,1279.155523627047
4406,0.33,Very Good,I,VVS2,61.6,57.0,4.43,4.45,2.73,2,1,5,661.8395204052322
4407,0.97,Very Good,G,VVS1,61.9,54.0,6.33,6.36,3.93,2,3,6,7318.578032156645
4408,0.31,Ideal,F,IF,62.0,55.0,4.37,4.41,2.72,4,4,7,699.5788122634331
4409,0.31,Premium,H,VS1,62.4,58.0,4.34,4.28,2.69,3,2,4,261.7497622992996
4410,1.51,Very Good,J,VS2,61.0,58.0,7.35,7.41,4.5,2,0,3,8115.917448196031
4411,0.32,Good,I,VS2,63.2,56.0,4.32,4.38,2.75,1,1,3,294.18155514301543
4412,1.43,Very Good,J,VS2,62.8,56.0,7.13,7.19,4.5,2,0,3,7365.238496287084
4413,1.0,Very Good,G,VS2,62.9,56.0,6.27,6.42,3.99,2,3,3,6436.030288903134
4414,1.32,Ideal,G,SI2,62.9,57.0,6.98,6.94,4.38,4,3,1,7615.484243978492
4415,0.77,Very Good,D,VS2,63.0,58.0,5.81,5.85,3.67,2,6,3,3936.2351038460038
4416,0.23,Very Good,E,VVS1,60.2,59.0,3.97,4.01,2.4,2,5,6,119.89836696933708
4417,1.7,Very Good,J,SI1,63.2,57.0,7.63,7.55,4.8,2,0,2,8346.136107650496
4418,0.33,Very Good,G,VVS1,61.2,57.0,4.47,4.5,2.74,2,3,6,653.4998320880914
4419,1.06,Ideal,F,I1,62.1,55.0,6.54,6.57,4.07,4,4,0,3614.902567172291
4420,0.7,Good,F,SI1,63.8,58.0,5.56,5.67,3.58,1,4,2,1855.640817640713
4421,1.01,Very Good,G,SI2,63.0,58.0,6.29,6.34,3.98,2,3,1,4635.52645860763
4422,1.1,Premium,H,VS2,62.5,58.0,6.59,6.54,4.1,3,2,3,5721.422775648514
4423,0.51,Very Good,F,SI2,62.7,56.0,5.07,5.1,3.19,2,4,1,989.8659100498116
4424,2.01,Very Good,I,VS1,59.7,63.0,8.24,8.15,4.89,2,1,4,15036.663330875532
4425,0.32,Ideal,G,VS1,62.3,56.0,4.39,4.37,2.73,4,3,4,501.8367961410222
4426,1.01,Good,E,SI1,63.3,57.0,6.33,6.37,4.02,1,5,2,4846.970146514995
4427,1.51,Premium,J,VS2,59.6,60.0,7.58,7.48,4.49,3,0,3,7661.121426312136
4428,0.32,Premium,D,SI2,62.5,58.0,4.38,4.33,2.72,3,6,1,600.1365520289742
4429,0.32,Very Good,I,VS2,63.2,56.0,4.38,4.32,2.75,2,1,3,109.98063276237372
4430,1.2,Ideal,I,SI1,62.6,58.0,6.74,6.71,4.21,4,1,2,5935.7007477336065
4431,0.42,Premium,G,VS2,60.1,61.0,4.84,4.81,2.9,3,3,3,952.6015114133224
4432,2.02,Ideal,F,SI2,62.7,57.0,8.07,7.93,5.03,4,4,1,14849.154707617077
4433,0.34,Premium,I,SI1,60.2,59.0,4.55,4.52,2.73,3,1,2,364.45063394123645
4434,0.52,Very Good,G,VS1,62.2,63.0,5.22,5.13,3.22,2,3,4,1028.1729452235631
4435,1.09,Premium,I,VS2,61.3,58.0,6.63,6.58,4.05,3,1,3,5636.291499208217
4436,0.72,Premium,G,VS2,62.9,57.0,5.73,5.65,3.58,3,3,3,3302.4183989554876
4437,1.56,Ideal,G,VS1,61.3,56.0,7.46,7.51,4.59,4,3,4,13360.979354053838
4438,0.39,Ideal,E,VS2,60.5,56.0,4.75,4.77,2.88,4,5,3,1009.6899054178575
4439,1.04,Premium,I,SI1,62.5,62.0,6.45,6.39,4.01,3,1,2,4281.248975857317
4440,0.97,Very Good,G,SI1,60.2,61.0,6.4,6.46,3.87,2,3,2,4063.4416806072986
4441,1.4,Premium,F,VS2,60.7,58.0,7.26,7.17,4.38,3,4,3,11072.527749102856
4442,0.36,Ideal,H,VS2,62.1,55.0,4.61,4.57,2.85,4,2,3,486.43185929645915
4443,0.71,Ideal,E,SI1,61.8,57.0,5.72,5.76,3.55,4,5,2,2614.670692448197
4444,1.01,Good,E,VS2,63.7,56.0,6.29,6.27,4.0,1,5,3,7022.604400955788
4445,0.4,Ideal,I,SI1,61.6,56.0,4.68,4.74,2.9,4,1,2,806.9703079867286
4446,0.26,Very Good,E,VS1,63.0,59.0,4.03,4.06,2.55,2,5,4,604.4714308876282
4447,0.33,Ideal,H,SI2,61.1,57.0,4.46,4.48,2.73,4,2,1,482.34060250939365
4448,0.34,Premium,G,VS2,62.4,59.0,4.47,4.41,2.77,3,3,3,350.0431234696189
4449,0.5,Ideal,E,SI1,60.6,59.0,5.13,5.16,3.12,4,5,2,1263.9496985626374
4450,0.33,Ideal,F,SI2,61.4,57.0,4.44,4.48,2.74,4,4,1,581.5010690531526
4451,0.83,Ideal,H,VS2,61.6,55.0,6.04,6.08,3.73,4,2,3,3625.68646671046
4452,0.31,Premium,F,VS2,61.3,59.0,4.34,4.31,2.65,3,4,3,382.0474394922494
4453,0.3,Ideal,G,VVS2,61.1,57.0,4.32,4.35,2.65,4,3,5,827.0716153534595
4454,0.71,Very Good,I,VS1,61.1,57.0,5.75,5.8,3.53,2,1,4,2433.3658115132184
4455,1.58,Ideal,F,SI1,60.3,56.0,7.56,7.62,4.58,4,4,2,10102.17652113257
4456,0.7,Ideal,H,SI1,62.5,56.0,5.64,5.69,3.54,4,2,2,2214.75273584398
4457,1.01,Ideal,I,VS2,61.3,53.0,6.52,6.54,4.0,4,1,3,5050.884672059579
4458,0.61,Very Good,H,VVS2,61.4,57.0,5.46,5.5,3.36,2,2,5,1979.7003942392403
4459,1.0,Premium,F,VS2,58.6,61.0,6.53,6.5,3.82,3,4,3,6403.932778029426
4460,0.9,Very Good,E,SI1,61.7,58.0,6.15,6.2,3.81,2,5,2,4022.754237663987
4461,0.9,Ideal,G,SI2,61.4,56.0,6.19,6.23,3.81,4,3,1,3954.4951143523576
4462,0.42,Very Good,I,VS1,60.4,60.0,4.82,4.88,2.93,2,1,4,773.3500992411027
4463,1.23,Ideal,G,VVS2,62.7,56.0,6.81,6.84,4.28,4,3,5,11236.530647881296
4464,0.78,Very Good,F,VS1,63.3,56.0,5.84,5.89,3.71,2,4,4,3811.8306227112207
4465,0.9,Good,G,SI2,63.3,59.0,6.07,6.12,3.86,1,3,1,3433.896346253059
4466,1.51,Ideal,J,VS2,61.1,57.0,7.36,7.3,4.48,4,0,3,8290.261014997803
4467,0.33,Ideal,G,VS2,61.2,55.0,4.46,4.49,2.74,4,3,3,676.8633917694351
4468,0.7,Very Good,F,VVS1,63.3,62.0,5.67,5.57,3.56,2,4,6,3518.6251354517735
4469,1.09,Ideal,D,SI1,61.9,57.0,6.57,6.61,4.08,4,6,2,5883.112715794112
4470,1.08,Premium,I,SI1,62.2,58.0,6.6,6.56,4.09,3,1,2,4680.234996943369
4471,0.3,Ideal,H,VVS2,62.1,54.0,4.32,4.35,2.69,4,2,5,722.6509670095656
4472,0.46,Very Good,F,SI1,63.1,56.0,4.9,4.87,3.08,2,4,2,741.7519159496296
4473,0.3,Ideal,E,VVS2,62.1,54.0,4.32,4.35,2.69,4,5,5,590.030217403737
4474,1.24,Very Good,J,SI2,60.4,61.0,6.85,6.92,4.16,2,0,1,5179.703525773075
4475,1.15,Very Good,H,SI1,62.4,57.0,6.68,6.71,4.18,2,2,2,5271.70876071483
4476,1.22,Ideal,H,SI2,61.7,56.0,6.91,6.83,4.24,4,2,1,6061.477498635179
4477,1.03,Premium,H,SI1,62.5,59.0,6.46,6.41,4.02,3,2,2,4263.666214475234
4478,0.3,Ideal,G,VS2,61.9,57.0,4.26,4.3,2.65,4,3,3,537.7417512178399
4479,0.27,Ideal,F,IF,61.8,55.0,4.16,4.19,2.58,4,4,7,778.8151643542406
4480,0.71,Ideal,G,VVS1,62.8,56.0,5.71,5.76,3.6,4,3,6,3818.4709250441156
4481,1.04,Very Good,F,SI2,63.2,58.0,6.39,6.34,4.02,2,4,1,4872.249822457263
4482,1.14,Ideal,G,VVS1,61.1,58.0,6.74,6.77,4.13,4,3,6,9706.76511511943
4483,0.74,Very Good,E,SI2,63.1,57.0,5.8,5.76,3.65,2,5,1,2418.817390656363
4484,1.05,Very Good,F,IF,59.7,55.0,6.66,6.73,4.0,2,4,7,8115.614593794751
4485,1.12,Fair,I,SI2,64.6,57.0,6.5,6.47,4.19,0,1,1,4628.698285452281
4486,1.1,Ideal,H,SI2,63.1,58.0,6.54,6.53,4.12,4,2,1,5022.36585762464
4487,0.31,Premium,D,SI1,60.0,61.0,4.43,4.41,2.65,3,6,2,372.66817835081383
4488,0.71,Very Good,H,SI1,60.7,60.0,5.73,5.76,3.49,2,2,2,2062.8505743933383
4489,1.01,Premium,F,VS1,62.4,61.0,6.39,6.36,3.98,3,4,4,6346.812622933121
4490,0.33,Very Good,G,VVS2,60.9,59.0,4.45,4.49,2.72,2,3,5,711.900307849628
4491,0.91,Good,D,SI1,63.1,61.0,6.1,6.16,3.87,1,6,2,3894.177275993191
4492,0.5,Premium,F,VS2,61.4,60.0,5.13,5.17,3.16,3,4,3,1292.1584598809895
4493,0.27,Very Good,E,VVS2,61.8,59.0,4.14,4.18,2.57,2,5,5,264.14295560366554
4494,0.32,Ideal,F,VS2,62.4,54.0,4.38,4.4,2.74,4,4,3,581.6111941757699
4495,0.55,Ideal,E,SI1,60.8,56.0,5.31,5.34,3.24,4,5,2,1570.206346582514
4496,0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,4,1,5,1553.6825252068702
4497,1.5,Very Good,G,VS1,62.4,57.0,7.24,7.31,4.54,2,3,4,12437.733867393745
4498,0.41,Good,G,SI1,64.3,54.0,4.72,4.68,3.02,1,3,2,288.31438174736104
4499,0.32,Premium,G,VS2,62.1,60.0,4.34,4.39,2.71,3,3,3,348.4627899646657
4500,0.3,Ideal,F,VS1,62.3,56.0,4.26,4.28,2.66,4,4,4,520.0981751482577
4501,0.59,Very Good,E,SI2,63.8,57.0,5.31,5.34,3.4,2,5,1,1588.430552881648
4502,2.11,Premium,J,SI1,62.4,58.0,8.27,8.17,5.13,3,0,2,11906.030892773642
4503,0.52,Ideal,E,SI1,60.7,55.0,5.23,5.22,3.18,4,5,2,1365.221574831614
4504,0.8,Very Good,F,VS1,63.8,55.0,5.84,5.89,3.74,2,4,4,4120.70654513861
4505,0.29,Very Good,G,VVS1,61.5,57.0,4.24,4.27,2.62,2,3,6,689.9304936780063
4506,0.31,Very Good,G,VVS1,62.6,61.0,4.28,4.31,2.69,2,3,6,586.6996589992959
4507,1.7,Premium,I,VS2,61.3,59.0,7.69,7.59,4.68,3,1,3,11828.871676081093
4508,0.32,Ideal,D,SI1,61.5,56.0,4.42,4.39,2.71,4,6,2,721.5300550699712
4509,1.09,Ideal,E,SI1,61.1,55.0,6.7,6.66,4.08,4,5,2,5676.008044595499
4510,1.5,Ideal,F,SI1,61.8,56.0,7.27,7.34,4.52,4,4,2,9505.87627908199
4511,1.01,Good,E,SI1,63.7,58.0,6.32,6.36,4.04,1,5,2,4768.675567722664
4512,0.51,Good,G,VVS2,57.6,56.0,5.27,5.35,3.06,1,3,5,1924.1771211716186
4513,0.35,Good,E,VS1,61.3,65.0,4.51,4.53,2.77,1,5,4,437.38410608690174
4514,2.02,Ideal,J,SI1,62.7,54.2,8.03,8.08,5.05,4,0,2,11860.125950567188
4515,0.9,Very Good,E,SI1,62.6,58.0,6.11,6.15,3.84,2,5,2,3994.9068354690758
4516,1.0,Good,G,VS2,56.6,61.0,6.65,6.61,3.75,1,3,3,6112.325440280818
4517,1.02,Ideal,F,VS2,62.1,57.0,6.44,6.37,3.98,4,4,3,6749.383625824024
4518,0.33,Ideal,I,SI1,61.3,56.0,4.44,4.47,2.73,4,1,2,534.8658917881439
4519,1.5,Premium,E,VS1,59.5,61.0,7.46,7.43,4.43,3,5,4,13918.486266076881
4520,0.59,Ideal,F,SI1,62.3,54.0,5.37,5.41,3.36,4,4,2,1714.5494999078328
4521,0.3,Ideal,F,VS2,61.9,54.0,4.29,4.33,2.67,4,4,3,573.2373941121368
4522,0.4,Ideal,D,VS2,61.7,56.0,4.72,4.74,2.92,4,6,3,1145.768643196203
4523,0.61,Ideal,D,VS2,61.0,57.0,5.49,5.53,3.36,4,6,3,2446.2398910105912
4524,0.5,Very Good,D,VS2,59.1,59.0,5.19,5.24,3.08,2,6,3,1378.1925525809856
4525,1.12,Premium,H,SI1,61.6,59.0,6.63,6.67,4.1,3,2,2,5196.355214777786
4526,0.53,Ideal,D,IF,61.5,54.0,5.27,5.21,3.22,4,6,7,2989.346088164979
4527,1.01,Ideal,F,VS1,61.8,57.0,6.41,6.46,3.98,4,4,4,6664.340117196083
4528,0.31,Good,I,VVS1,63.1,59.0,4.25,4.31,2.7,1,1,6,600.5990100536092
4529,2.06,Ideal,I,SI2,62.3,57.0,8.2,8.12,5.09,4,1,1,13651.862243974683
4530,1.14,Ideal,H,SI1,61.6,56.0,6.72,6.74,4.14,4,2,2,5499.800868441118
4531,0.3,Ideal,F,VVS1,62.3,56.0,4.3,4.34,2.69,4,4,6,679.874678667562
4532,0.74,Good,J,VS2,60.6,62.6,5.79,5.85,3.53,1,0,3,1790.8375893167158
4533,1.18,Premium,G,SI2,61.4,58.0,6.82,6.77,4.17,3,3,1,6120.7995287317135
4534,1.01,Premium,E,VS1,60.8,59.0,6.46,6.42,3.92,3,5,4,7003.498664716113
4535,0.7,Fair,H,VVS2,64.5,65.0,5.52,5.45,3.54,0,2,5,2461.9459144321463
4536,0.41,Very Good,H,VS1,62.0,56.0,4.74,4.78,2.95,2,2,4,702.2767829393961
4537,1.22,Very Good,H,SI1,63.5,55.0,6.78,6.73,4.29,2,2,2,5808.240699836482
4538,0.37,Premium,E,VS2,60.6,58.0,4.65,4.62,2.81,3,5,3,820.1296034225998
4539,1.09,Premium,H,SI2,59.6,61.0,6.69,6.63,3.97,3,2,1,4980.315439234166
4540,0.78,Very Good,F,SI1,62.4,58.0,5.83,5.86,3.65,2,4,2,2723.0940992352116
4541,1.07,Ideal,G,VVS2,62.4,55.6,6.48,6.55,4.07,4,3,5,8939.564467762277
4542,0.4,Premium,E,VVS2,61.4,56.0,4.81,4.74,2.93,3,5,5,1401.2054833545753
4543,1.71,Very Good,D,SI2,62.1,58.0,7.56,7.64,4.72,2,6,1,12256.560660412491
4544,0.28,Very Good,E,VS2,63.0,59.0,4.11,4.15,2.6,2,5,3,683.3438101510401
4545,0.32,Ideal,E,VS2,61.5,56.0,4.43,4.45,2.73,4,5,3,721.7064226060029
4546,0.34,Ideal,J,VS1,61.9,53.9,4.5,4.53,2.79,4,0,4,727.5611337151404
4547,0.32,Ideal,J,VVS1,62.3,54.0,4.41,4.43,2.75,4,0,6,764.3605561445693
4548,0.3,Ideal,H,VVS1,61.3,57.0,4.32,4.36,2.66,4,2,6,711.4507404964206
4549,0.77,Good,H,VVS2,64.3,57.9,5.7,5.86,3.71,1,2,5,3100.841734241347
4550,0.3,Ideal,I,VVS1,61.1,57.0,4.36,4.32,2.65,4,1,6,681.000309499148
4551,0.9,Good,G,VS2,62.1,59.0,6.02,6.16,3.78,1,3,3,5292.868135949362
4552,1.02,Good,F,SI1,63.2,59.0,6.35,6.38,4.02,1,4,2,4424.405464664924
4553,0.7,Very Good,F,SI1,61.1,57.0,5.7,5.73,3.49,2,4,2,2198.2051281184686
4554,0.43,Premium,F,VS2,59.8,58.0,4.89,4.94,2.94,3,4,3,1123.039538265075
4555,1.22,Ideal,I,SI1,60.8,57.0,6.95,6.89,4.21,4,1,2,6101.013676132927
4556,1.02,Very Good,J,SI2,62.6,60.0,6.39,6.42,4.01,2,0,1,3367.536286603565
4557,0.31,Ideal,I,IF,62.2,54.0,4.39,4.36,2.72,4,1,7,697.1055498563364
4558,0.9,Premium,I,SI2,60.6,60.0,6.23,6.28,3.79,3,1,1,3466.719324230733
4559,1.51,Ideal,G,VVS2,60.5,56.0,7.45,7.42,4.5,4,3,5,15636.669628617172
4560,0.41,Very Good,D,SI1,63.0,56.0,4.75,4.8,3.01,2,6,2,732.785050121422
4561,1.01,Ideal,G,VS2,62.4,56.0,6.42,6.39,4.0,4,3,3,6606.478203906709
4562,2.03,Premium,J,SI1,60.1,58.0,8.26,8.21,4.95,3,0,2,11323.569135002408
4563,1.21,Very Good,D,SI2,62.3,59.0,6.74,6.78,4.21,2,6,1,6892.852736238157
4564,0.41,Premium,G,VS2,60.8,59.0,4.78,4.8,2.91,3,3,3,899.2466494945729
4565,1.0,Good,I,VS1,63.9,56.0,6.37,6.18,4.01,1,1,4,4280.525360080837
4566,1.02,Ideal,G,VVS1,61.5,57.0,6.44,6.47,3.97,4,3,6,8166.0535093548715
4567,0.3,Ideal,D,VS2,61.9,57.0,4.29,4.33,2.67,4,6,3,831.3408824669132
4568,0.41,Ideal,F,VVS1,60.3,56.0,4.8,4.85,2.91,4,4,6,1417.1980248154323
4569,0.31,Very Good,F,SI1,63.2,56.0,4.31,4.27,2.71,2,4,2,219.4480317159978
4570,0.32,Premium,H,VVS1,61.5,59.0,4.41,4.37,2.7,3,2,6,660.1415876981555
4571,0.38,Premium,H,SI1,61.2,62.0,4.66,4.62,2.84,3,2,2,285.4658074677318
4572,2.0,Premium,G,SI1,59.0,62.0,6.16,6.15,4.82,3,3,2,20659.400217373925
4573,0.62,Ideal,H,IF,61.9,55.0,5.5,5.52,3.41,4,2,7,2168.6384582707433
4574,0.31,Very Good,H,VS2,63.1,58.0,4.32,4.27,2.71,2,2,3,109.43850489662145
4575,0.4,Very Good,D,VS1,63.3,57.0,4.66,4.72,2.97,2,6,4,796.7165366251138
4576,1.01,Very Good,G,VS2,63.4,55.0,6.35,6.4,4.04,2,3,3,6371.414030326416
